results_juice_32_1_one_1.txt:Elapsed time is 383.260035 seconds.,383.260035
results_juice_32_1_one_10.txt:Elapsed time is 774.010964 seconds.,774.010964
results_juice_32_1_one_11.txt:Elapsed time is 731.271453 seconds.,731.271453
results_juice_32_1_one_12.txt:Elapsed time is 836.495939 seconds.,836.495939
results_juice_32_1_one_13.txt:Elapsed time is 850.784544 seconds.,850.784544
results_juice_32_1_one_14.txt:Elapsed time is 697.883588 seconds.,697.883588
results_juice_32_1_one_16.txt:Elapsed time is 652.692234 seconds.,652.692234
results_juice_32_1_one_17.txt:Elapsed time is 864.609032 seconds.,864.609032
results_juice_32_1_one_18.txt:Elapsed time is 980.141059 seconds.,980.141059
results_juice_32_1_one_19.txt:Elapsed time is 801.132975 seconds.,801.132975
results_juice_32_1_one_2.txt:Elapsed time is 336.080310 seconds.,336.080310
results_juice_32_1_one_20.txt:Elapsed time is 723.269232 seconds.,723.269232
results_juice_32_1_one_21.txt:Elapsed time is 745.495537 seconds.,745.495537
results_juice_32_1_one_22.txt:Elapsed time is 685.445437 seconds.,685.445437
results_juice_32_1_one_23.txt:Elapsed time is 749.084201 seconds.,749.084201
results_juice_32_1_one_24.txt:Elapsed time is 861.522679 seconds.,861.522679
results_juice_32_1_one_25.txt:Elapsed time is 811.876720 seconds.,811.876720
results_juice_32_1_one_26.txt:Elapsed time is 866.742751 seconds.,866.742751
results_juice_32_1_one_27.txt:Elapsed time is 777.699531 seconds.,777.699531
results_juice_32_1_one_28.txt:Elapsed time is 854.296433 seconds.,854.296433
results_juice_32_1_one_29.txt:Elapsed time is 956.786426 seconds.,956.786426
results_juice_32_1_one_3.txt:Elapsed time is 359.246426 seconds.,359.246426
results_juice_32_1_one_30.txt:Elapsed time is 809.597582 seconds.,809.597582
results_juice_32_1_one_4.txt:Elapsed time is 379.960791 seconds.,379.960791
results_juice_32_1_one_5.txt:Elapsed time is 379.639940 seconds.,379.639940
results_juice_32_1_one_6.txt:Elapsed time is 579.235837 seconds.,579.235837
results_juice_32_1_one_7.txt:Elapsed time is 1022.488022 seconds.,1022.488022
results_juice_32_1_one_8.txt:Elapsed time is 658.859804 seconds.,658.859804
results_juice_32_1_one_9.txt:Elapsed time is 770.520226 seconds.,770.520226
results_juice_32_1_random_1.txt:Elapsed time is 554.993429 seconds.,554.993429
results_juice_32_1_random_10.txt:Elapsed time is 673.247851 seconds.,673.247851
results_juice_32_1_random_11.txt:Elapsed time is 795.902868 seconds.,795.902868
results_juice_32_1_random_12.txt:Elapsed time is 951.949166 seconds.,951.949166
results_juice_32_1_random_13.txt:Elapsed time is 964.239940 seconds.,964.239940
results_juice_32_1_random_14.txt:Elapsed time is 948.851320 seconds.,948.851320
results_juice_32_1_random_15.txt:Elapsed time is 760.928400 seconds.,760.928400
results_juice_32_1_random_16.txt:Elapsed time is 678.788868 seconds.,678.788868
results_juice_32_1_random_17.txt:Elapsed time is 823.610630 seconds.,823.610630
results_juice_32_1_random_18.txt:Elapsed time is 733.358444 seconds.,733.358444
results_juice_32_1_random_19.txt:Elapsed time is 982.691644 seconds.,982.691644
results_juice_32_1_random_2.txt:Elapsed time is 425.300277 seconds.,425.300277
results_juice_32_1_random_20.txt:Elapsed time is 919.977357 seconds.,919.977357
results_juice_32_1_random_21.txt:Elapsed time is 856.586553 seconds.,856.586553
results_juice_32_1_random_22.txt:Elapsed time is 644.154914 seconds.,644.154914
results_juice_32_1_random_23.txt:Elapsed time is 803.852225 seconds.,803.852225
results_juice_32_1_random_24.txt:Elapsed time is 900.676164 seconds.,900.676164
results_juice_32_1_random_25.txt:Elapsed time is 560.071932 seconds.,560.071932
results_juice_32_1_random_26.txt:Elapsed time is 997.729423 seconds.,997.729423
results_juice_32_1_random_27.txt:Elapsed time is 788.478705 seconds.,788.478705
results_juice_32_1_random_28.txt:Elapsed time is 927.892390 seconds.,927.892390
results_juice_32_1_random_29.txt:Elapsed time is 667.911433 seconds.,667.911433
results_juice_32_1_random_3.txt:Elapsed time is 468.476985 seconds.,468.476985
results_juice_32_1_random_30.txt:Elapsed time is 834.823693 seconds.,834.823693
results_juice_32_1_random_4.txt:Elapsed time is 387.897677 seconds.,387.897677
results_juice_32_1_random_5.txt:Elapsed time is 314.970631 seconds.,314.970631
results_juice_32_1_random_6.txt:Elapsed time is 749.462706 seconds.,749.462706
results_juice_32_1_random_7.txt:Elapsed time is 604.544295 seconds.,604.544295
results_juice_32_1_random_8.txt:Elapsed time is 880.950496 seconds.,880.950496
results_juice_32_1_random_9.txt:Elapsed time is 632.767219 seconds.,632.767219
results_juice_32_2_one_1.txt:Elapsed time is 381.650778 seconds.,381.650778
results_juice_32_2_one_10.txt:Elapsed time is 756.302482 seconds.,756.302482
results_juice_32_2_one_11.txt:Elapsed time is 843.968127 seconds.,843.968127
results_juice_32_2_one_12.txt:Elapsed time is 990.735080 seconds.,990.735080
results_juice_32_2_one_13.txt:Elapsed time is 662.614685 seconds.,662.614685
results_juice_32_2_one_14.txt:Elapsed time is 760.419055 seconds.,760.419055
results_juice_32_2_one_15.txt:Elapsed time is 607.476852 seconds.,607.476852
results_juice_32_2_one_16.txt:Elapsed time is 709.848078 seconds.,709.848078
results_juice_32_2_one_17.txt:Elapsed time is 1000.583496 seconds.,1000.583496
results_juice_32_2_one_18.txt:Elapsed time is 620.252748 seconds.,620.252748
results_juice_32_2_one_19.txt:Elapsed time is 990.904723 seconds.,990.904723
results_juice_32_2_one_2.txt:Elapsed time is 522.322361 seconds.,522.322361
results_juice_32_2_one_20.txt:Elapsed time is 677.430059 seconds.,677.430059
results_juice_32_2_one_21.txt:Elapsed time is 911.484872 seconds.,911.484872
results_juice_32_2_one_22.txt:Elapsed time is 617.080248 seconds.,617.080248
results_juice_32_2_one_23.txt:Elapsed time is 753.724357 seconds.,753.724357
results_juice_32_2_one_24.txt:Elapsed time is 732.231432 seconds.,732.231432
results_juice_32_2_one_25.txt:Elapsed time is 762.800772 seconds.,762.800772
results_juice_32_2_one_26.txt:Elapsed time is 831.658093 seconds.,831.658093
results_juice_32_2_one_27.txt:Elapsed time is 596.472044 seconds.,596.472044
results_juice_32_2_one_28.txt:Elapsed time is 695.738166 seconds.,695.738166
results_juice_32_2_one_29.txt:Elapsed time is 746.467504 seconds.,746.467504
results_juice_32_2_one_3.txt:Elapsed time is 535.112664 seconds.,535.112664
results_juice_32_2_one_30.txt:Elapsed time is 608.312786 seconds.,608.312786
results_juice_32_2_one_4.txt:Elapsed time is 491.921103 seconds.,491.921103
results_juice_32_2_one_5.txt:Elapsed time is 764.931369 seconds.,764.931369
results_juice_32_2_one_6.txt:Elapsed time is 711.413032 seconds.,711.413032
results_juice_32_2_one_7.txt:Elapsed time is 727.177312 seconds.,727.177312
results_juice_32_2_one_8.txt:Elapsed time is 748.586782 seconds.,748.586782
results_juice_32_2_one_9.txt:Elapsed time is 849.113794 seconds.,849.113794
results_juice_32_2_random_1.txt:Elapsed time is 492.786363 seconds.,492.786363
results_juice_32_2_random_10.txt:Elapsed time is 584.587657 seconds.,584.587657
results_juice_32_2_random_11.txt:Elapsed time is 996.708765 seconds.,996.708765
results_juice_32_2_random_12.txt:Elapsed time is 710.725901 seconds.,710.725901
