File, Entropy
results_simple_16_2_random_7.txt, 4.279289478193389
results_simple_16_2_random_9.txt, 6.365314274709605
results_simple_16_2_random_1.txt, 6.313923719604762
results_simple_16_2_random_10.txt, 4.54382804223244
results_simple_16_2_random_4.txt, 6.11532059213099
results_simple_16_2_random_8.txt, 4.954808923167478
results_simple_16_2_random_6.txt, 4.664965214173919
results_simple_16_2_random_3.txt, 5.625723580242935
results_simple_16_2_random_5.txt, 5.450333884046779
results_simple_16_2_random_2.txt, 3.7477838680701336
